Molar_Fraction,Estimated_Activities,Estimated_Max_eUs
[0.1 0.  0.  0.  0.9],2.0737925296998582e-10,0.2
[0.05 0.   0.95 0.   0.  ],1.2438143082090261e-19,-0.11379310344827585
[0.05 0.   0.9  0.   0.05],7.36810127273202e-07,0.06724137931034482
[0.05 0.   0.85 0.   0.1 ],1.6006018966436386e-06,0.0793103448275862
[0.05 0.   0.8  0.   0.15],2.00081467628479e-06,0.06724137931034482
[0.05 0.   0.75 0.   0.2 ],2.4017810821533204e-06,0.06724137931034482
[0.05 0.   0.7  0.   0.25],2.405974268913269e-06,0.0793103448275862
[0.05 0.   0.65 0.   0.3 ],2.2711563855409623e-06,0.01896551724137932
[0.05 0.   0.6  0.   0.35],2.259513735771179e-06,0.01896551724137932
[0.05 0.   0.55 0.   0.4 ],1.9228164106607438e-06,0.01896551724137932
[0.05 0.   0.5  0.   0.45],1.5479519963264465e-06,0.031034482758620696
[0.05 0.   0.45 0.   0.5 ],1.7325887456536294e-06,0.01896551724137932
[0.05 0.   0.4  0.   0.55],9.947474114596843e-07,0.01896551724137932
[0.05 0.   0.35 0.   0.6 ],5.743513815104962e-07,0.01896551724137932
[0.05 0.   0.3  0.   0.65],3.444068832322955e-07,0.01896551724137932
[0.05 0.   0.25 0.   0.7 ],1.1153486557304859e-07,0.0793103448275862
[0.05 0.   0.2  0.   0.75],6.518751033581794e-08,0.01896551724137932
[0.05 0.   0.15 0.   0.8 ],1.842709316406399e-08,0.0793103448275862
[0.05 0.   0.1  0.   0.85],5.32463745912537e-09,0.0793103448275862
[0.05 0.   0.05 0.   0.9 ],5.990714726067381e-10,0.13965517241379313
[0.05 0.   0.   0.   0.95],3.63317576557165e-10,0.2
[0. 0. 1. 0. 0.],8.919580924690108e-20,-0.11379310344827585
[0.   0.   0.95 0.   0.05],6.990564055740833e-07,0.0793103448275862
[0.  0.  0.9 0.  0.1],1.370491087436676e-06,0.0793103448275862
[0.   0.   0.85 0.   0.15],2.2715210914611816e-06,0.0793103448275862
[0.  0.  0.8 0.  0.2],2.8089530766010285e-06,0.0793103448275862
[0.   0.   0.75 0.   0.25],2.5306418538093566e-06,0.0793103448275862
[0.  0.  0.7 0.  0.3],2.55464818328619e-06,0.0793103448275862
[0.   0.   0.65 0.   0.35],2.7231162413954735e-06,0.031034482758620696
[0.  0.  0.6 0.  0.4],2.1925920620560645e-06,0.031034482758620696
[0.   0.   0.55 0.   0.45],2.1558405831456186e-06,0.01896551724137932
[0.  0.  0.5 0.  0.5],2.1423064172267915e-06,0.01896551724137932
[0.   0.   0.45 0.   0.55],1.2149328365921975e-06,0.031034482758620696
[0.  0.  0.4 0.  0.6],8.436367847025395e-07,0.031034482758620696
[0.   0.   0.35 0.   0.65],4.4206511229276655e-07,0.031034482758620696
[0.  0.  0.3 0.  0.7],5.30832214280963e-07,0.01896551724137932
[0.   0.   0.25 0.   0.75],6.875639082863927e-08,0.031034482758620696
[0.  0.  0.2 0.  0.8],4.564831033349037e-08,0.0793103448275862
[0.   0.   0.15 0.   0.85],1.1411278683226556e-08,0.11551724137931033
[0.  0.  0.1 0.  0.9],3.1217492505675183e-09,0.12758620689655173
[0.   0.   0.05 0.   0.95],7.491111318813637e-10,0.2
[0. 0. 0. 0. 1.],6.73056365485536e-10,0.2
