Adsorbate,Action,Gibbs E,Border_voltage,Voltage,Index x,Index y,site_type,Timestamp
H,adsorb,0.03519274666905403,-0.03519274666905403,-1.0,1,72,ads_hol,0.019223928451538086
H,adsorb,0.16431604325771332,-0.16431604325771332,-1.0,1,73,ads_hol,0.019261837005615234
H,adsorb,-0.1451304703950882,0.1451304703950882,-1.0,1,74,ads_hol,0.019301891326904297
H,adsorb,-0.04121268540620804,0.04121268540620804,-1.0,1,75,ads_hol,0.019340991973876953
H,adsorb,0.42163559794425964,-0.42163559794425964,-1.0,1,76,ads_hol,0.019381999969482422
H,adsorb,0.08643338829278946,-0.08643338829278946,-1.0,1,77,ads_hol,0.01941990852355957
H,adsorb,-0.07466281205415726,0.07466281205415726,-1.0,1,78,ads_hol,0.019459009170532227
H,adsorb,-0.11732876300811768,0.11732876300811768,-1.0,1,79,ads_hol,0.019496917724609375
H,adsorb,-0.09069611877202988,0.09069611877202988,-1.0,1,80,ads_hol,0.01953577995300293
H,adsorb,-0.09349632263183594,0.09349632263183594,-1.0,1,81,ads_hol,0.019575119018554688
H,adsorb,-0.1277928501367569,0.1277928501367569,-1.0,1,82,ads_hol,0.019613981246948242
H,adsorb,0.051332660019397736,-0.051332660019397736,-1.0,1,83,ads_hol,0.01967000961303711
H,adsorb,0.05711439624428749,-0.05711439624428749,-1.0,1,84,ads_hol,0.019702911376953125
H,adsorb,0.06870677322149277,-0.06870677322149277,-1.0,1,85,ads_hol,0.019736051559448242
H,adsorb,0.3204175531864166,-0.3204175531864166,-1.0,1,86,ads_hol,0.019768953323364258
H,adsorb,0.03134749084711075,-0.03134749084711075,-1.0,1,87,ads_hol,0.019801855087280273
H,adsorb,0.059766463935375214,-0.059766463935375214,-1.0,1,88,ads_hol,0.019839048385620117
H,adsorb,0.1546095758676529,-0.1546095758676529,-1.0,1,89,ads_hol,0.019871950149536133
H,adsorb,0.05464109778404236,-0.05464109778404236,-1.0,1,90,ads_hol,0.01990509033203125
H,adsorb,-0.19126082956790924,0.19126082956790924,-1.0,1,91,ads_hol,0.01994013786315918
H,adsorb,0.02350408211350441,-0.02350408211350441,-1.0,1,92,ads_hol,0.019972801208496094
H,adsorb,0.020549939945340157,-0.020549939945340157,-1.0,1,93,ads_hol,0.02000594139099121
H,adsorb,0.025754177942872047,-0.025754177942872047,-1.0,1,94,ads_hol,0.020038843154907227
H,adsorb,0.38169047236442566,-0.38169047236442566,-1.0,1,95,ads_hol,0.020071983337402344
H,adsorb,0.4431895613670349,-0.4431895613670349,-1.0,1,96,ads_hol,0.02010488510131836
H,adsorb,0.10799872130155563,-0.10799872130155563,-1.0,1,97,ads_hol,0.020138025283813477
H,adsorb,0.38615962862968445,-0.38615962862968445,-1.0,1,98,ads_hol,0.020170927047729492
H,adsorb,0.5848227739334106,-0.5848227739334106,-1.0,1,99,ads_hol,0.020205020904541016
H,adsorb,0.30351224541664124,-0.30351224541664124,-1.0,2,0,ads_hol,0.020236968994140625
H,adsorb,0.42537298798561096,-0.42537298798561096,-1.0,2,1,ads_hol,0.020270109176635742
H,adsorb,0.06960129737854004,-0.06960129737854004,-1.0,2,2,ads_hol,0.020303010940551758
H,adsorb,0.005122976843267679,-0.005122976843267679,-1.0,2,3,ads_hol,0.020334720611572266
H,adsorb,0.06623408198356628,-0.06623408198356628,-1.0,2,4,ads_hol,0.02036881446838379
H,adsorb,-0.04317774623632431,0.04317774623632431,-1.0,2,5,ads_hol,0.020401954650878906
H,adsorb,-0.20250454545021057,0.20250454545021057,-1.0,2,6,ads_hol,0.020441055297851562
H,adsorb,-0.06448210775852203,0.06448210775852203,-1.0,2,7,ads_hol,0.020476818084716797
H,adsorb,0.06292389333248138,-0.06292389333248138,-1.0,2,8,ads_hol,0.02051091194152832
H,adsorb,0.5133994817733765,-0.5133994817733765,-1.0,2,9,ads_hol,0.020547151565551758
H,adsorb,0.229161337018013,-0.229161337018013,-1.0,2,10,ads_hol,0.020581960678100586
H,adsorb,0.29617905616760254,-0.29617905616760254,-1.0,2,11,ads_hol,0.020621061325073242
H,adsorb,-0.06755117326974869,0.06755117326974869,-1.0,2,12,ads_hol,0.020654916763305664
H,adsorb,0.22577378153800964,-0.22577378153800964,-1.0,2,13,ads_hol,0.020688772201538086
H,adsorb,0.4127958416938782,-0.4127958416938782,-1.0,2,14,ads_hol,0.020721912384033203
H,adsorb,0.18685124814510345,-0.18685124814510345,-1.0,2,15,ads_hol,0.02075481414794922
H,adsorb,0.1134086549282074,-0.1134086549282074,-1.0,2,16,ads_hol,0.020788908004760742
H,adsorb,0.08624300360679626,-0.08624300360679626,-1.0,2,17,ads_hol,0.02082204818725586
H,adsorb,0.08874306827783585,-0.08874306827783585,-1.0,2,18,ads_hol,0.0208587646484375
H,adsorb,0.49949008226394653,-0.49949008226394653,-1.0,2,19,ads_hol,0.020895004272460938
H,adsorb,0.03400951996445656,-0.03400951996445656,-1.0,2,20,ads_hol,0.02092909812927246
H,adsorb,-0.0781114250421524,0.0781114250421524,-1.0,2,21,ads_hol,0.0209658145904541
H,adsorb,0.5140267610549927,-0.5140267610549927,-1.0,2,22,ads_hol,0.021003007888793945
H,adsorb,0.11338487267494202,-0.11338487267494202,-1.0,2,23,ads_hol,0.021040916442871094
H,adsorb,-0.06581484526395798,0.06581484526395798,-1.0,2,24,ads_hol,0.021075963973999023
H,adsorb,-0.055478889495134354,0.055478889495134354,-1.0,2,25,ads_hol,0.021111011505126953
H,adsorb,0.3797784149646759,-0.3797784149646759,-1.0,2,26,ads_hol,0.021145105361938477
H,adsorb,0.03701081871986389,-0.03701081871986389,-1.0,2,27,ads_hol,0.02117776870727539
H,adsorb,0.05484171584248543,-0.05484171584248543,-1.0,2,28,ads_hol,0.02124500274658203
H,adsorb,0.5032462477684021,-0.5032462477684021,-1.0,2,29,ads_hol,0.02128005027770996
H,adsorb,-0.08426151424646378,0.08426151424646378,-1.0,2,30,ads_hol,0.021312952041625977
H,adsorb,0.1162867546081543,-0.1162867546081543,-1.0,2,31,ads_hol,0.0213470458984375
H,adsorb,-0.018531503155827522,0.018531503155827522,-1.0,2,32,ads_hol,0.021384000778198242
H,adsorb,-0.10251277685165405,0.10251277685165405,-1.0,2,33,ads_hol,0.021420955657958984
H,adsorb,0.021874429658055305,-0.021874429658055305,-1.0,2,34,ads_hol,0.02145695686340332
H,adsorb,0.4264955520629883,-0.4264955520629883,-1.0,2,35,ads_hol,0.021489858627319336
H,adsorb,-0.1540708988904953,0.1540708988904953,-1.0,2,36,ads_hol,0.02152395248413086
H,adsorb,-0.16422030329704285,0.16422030329704285,-1.0,2,37,ads_hol,0.021559953689575195
H,adsorb,-0.07025548815727234,0.07025548815727234,-1.0,2,38,ads_hol,0.021596908569335938
H,adsorb,0.01516321673989296,-0.01516321673989296,-1.0,2,39,ads_hol,0.021631956100463867
H,adsorb,0.2664756774902344,-0.2664756774902344,-1.0,2,40,ads_hol,0.02166604995727539
H,adsorb,-0.08969268202781677,0.08969268202781677,-1.0,2,41,ads_hol,0.021704912185668945
H,adsorb,0.13545210659503937,-0.13545210659503937,-1.0,2,42,ads_hol,0.021739959716796875
H,adsorb,0.36917901039123535,-0.36917901039123535,-1.0,2,43,ads_hol,0.02177572250366211
H,adsorb,-0.12344857305288315,0.12344857305288315,-1.0,2,44,ads_hol,0.021812915802001953
H,adsorb,-0.12320409715175629,0.12320409715175629,-1.0,2,45,ads_hol,0.02184915542602539
H,adsorb,-0.16088061034679413,0.16088061034679413,-1.0,2,46,ads_hol,0.02188587188720703
H,adsorb,0.03305545821785927,-0.03305545821785927,-1.0,2,47,ads_hol,0.02192211151123047
H,adsorb,0.2618870437145233,-0.2618870437145233,-1.0,2,48,ads_hol,0.02195596694946289
H,adsorb,0.00026533089112490416,-0.00026533089112490416,-1.0,2,49,ads_hol,0.021989822387695312
H,adsorb,0.05857950076460838,-0.05857950076460838,-1.0,2,50,ads_hol,0.02202606201171875
H,adsorb,-0.028812972828745842,0.028812972828745842,-1.0,2,51,ads_hol,0.02206110954284668
H,adsorb,0.3605057895183563,-0.3605057895183563,-1.0,2,52,ads_hol,0.02209305763244629
H,adsorb,0.3195513188838959,-0.3195513188838959,-1.0,2,53,ads_hol,0.02212691307067871
H,adsorb,0.28512176871299744,-0.28512176871299744,-1.0,2,54,ads_hol,0.022159814834594727
H,adsorb,-0.1756483018398285,0.1756483018398285,-1.0,2,55,ads_hol,0.02219390869140625
H,adsorb,-0.047866031527519226,0.047866031527519226,-1.0,2,56,ads_hol,0.02222895622253418
H,adsorb,0.005207687616348267,-0.005207687616348267,-1.0,2,57,ads_hol,0.022263050079345703
H,adsorb,0.06511389464139938,-0.06511389464139938,-1.0,2,58,ads_hol,0.022297143936157227
H,adsorb,-0.22397278249263763,0.22397278249263763,-1.0,2,59,ads_hol,0.022330760955810547
H,adsorb,0.49411389231681824,-0.49411389231681824,-1.0,2,60,ads_hol,0.02236485481262207
H,adsorb,0.027841748669743538,-0.027841748669743538,-1.0,2,61,ads_hol,0.022398948669433594
H,adsorb,-0.09531871974468231,0.09531871974468231,-1.0,2,62,ads_hol,0.02243185043334961
H,adsorb,0.053730376064777374,-0.053730376064777374,-1.0,2,63,ads_hol,0.022465944290161133
H,adsorb,-0.03609735891222954,0.03609735891222954,-1.0,2,64,ads_hol,0.02249908447265625
H,adsorb,0.0867302417755127,-0.0867302417755127,-1.0,2,65,ads_hol,0.022532939910888672
H,adsorb,0.10927548259496689,-0.10927548259496689,-1.0,2,66,ads_hol,0.022565841674804688
H,adsorb,0.11699152737855911,-0.11699152737855911,-1.0,2,67,ads_hol,0.022598981857299805
H,adsorb,0.24219144880771637,-0.24219144880771637,-1.0,2,68,ads_hol,0.022634029388427734
H,adsorb,0.026347780600190163,-0.026347780600190163,-1.0,2,69,ads_hol,0.022670984268188477
H,adsorb,-0.07629496604204178,0.07629496604204178,-1.0,2,70,ads_hol,0.022705793380737305
H,adsorb,-0.10371020436286926,0.10371020436286926,-1.0,2,71,ads_hol,0.022741079330444336
H,adsorb,-0.04990982264280319,0.04990982264280319,-1.0,2,72,ads_hol,0.022774934768676758
H,adsorb,-0.13234516978263855,0.13234516978263855,-1.0,2,73,ads_hol,0.02280902862548828
H,adsorb,-0.002803177572786808,0.002803177572786808,-1.0,2,74,ads_hol,0.02287006378173828
