Adsorbate,Action,Gibbs E,Border_voltage,Voltage,Index x,Index y,site_type,Timestamp
H,desorption,0.12083218991756439,-0.12083218991756439,-0.11949860724233982,99,61,ads_hol,1.3005709648132324
H,desorption,0.11769533157348633,-0.11769533157348633,-0.11448467966573814,0,13,ads_hol,1.304638147354126
H,desorption,0.11847429722547531,-0.11847429722547531,-0.11448467966573814,1,82,ads_hol,1.3052031993865967
H,desorption,0.11631283909082413,-0.11631283909082413,-0.11448467966573814,5,11,ads_hol,1.3061180114746094
H,desorption,0.11716906726360321,-0.11716906726360321,-0.11448467966573814,7,3,ads_hol,1.3067400455474854
H,desorption,0.11697389930486679,-0.11697389930486679,-0.11448467966573814,8,29,ads_hol,1.3070828914642334
H,desorption,0.11776266247034073,-0.11776266247034073,-0.11448467966573814,9,13,ads_hol,1.3073160648345947
H,desorption,0.11574970930814743,-0.11574970930814743,-0.11448467966573814,11,54,ads_hol,1.3079090118408203
H,desorption,0.1175737977027893,-0.1175737977027893,-0.11448467966573814,11,85,ads_hol,1.3080129623413086
H,desorption,0.11759167909622192,-0.11759167909622192,-0.11448467966573814,15,9,ads_hol,1.3087961673736572
H,desorption,0.11785240471363068,-0.11785240471363068,-0.11448467966573814,15,37,ads_hol,1.308892011642456
H,desorption,0.11657600104808807,-0.11657600104808807,-0.11448467966573814,16,68,ads_hol,1.309230089187622
H,desorption,0.11501085013151169,-0.11501085013151169,-0.11448467966573814,18,55,ads_hol,1.3097052574157715
H,desorption,0.11718013137578964,-0.11718013137578964,-0.11448467966573814,18,59,ads_hol,1.3097481727600098
H,desorption,0.11601144820451736,-0.11601144820451736,-0.11448467966573814,19,78,ads_hol,1.3100759983062744
H,desorption,0.11559358239173889,-0.11559358239173889,-0.11448467966573814,20,32,ads_hol,1.3102459907531738
H,desorption,0.11641470342874527,-0.11641470342874527,-0.11448467966573814,21,95,ads_hol,1.3106610774993896
H,desorption,0.11487555503845215,-0.11487555503845215,-0.11448467966573814,22,13,ads_hol,1.3107340335845947
H,desorption,0.11872068792581558,-0.11872068792581558,-0.11448467966573814,23,1,ads_hol,1.3109691143035889
H,desorption,0.11678731441497803,-0.11678731441497803,-0.11448467966573814,24,34,ads_hol,1.311310052871704
H,desorption,0.116010881960392,-0.116010881960392,-0.11448467966573814,26,94,ads_hol,1.3119568824768066
H,desorption,0.11617643386125565,-0.11617643386125565,-0.11448467966573814,27,15,ads_hol,1.3120338916778564
H,desorption,0.11764919012784958,-0.11764919012784958,-0.11448467966573814,28,1,ads_hol,1.3122642040252686
H,desorption,0.11899308860301971,-0.11899308860301971,-0.11448467966573814,28,18,ads_hol,1.312333106994629
H,desorption,0.11732508987188339,-0.11732508987188339,-0.11448467966573814,33,42,ads_hol,1.3135731220245361
H,desorption,0.11860758811235428,-0.11860758811235428,-0.11448467966573814,33,48,ads_hol,1.313615083694458
H,desorption,0.11706053465604782,-0.11706053465604782,-0.11448467966573814,34,24,ads_hol,1.3138201236724854
H,desorption,0.11826084554195404,-0.11826084554195404,-0.11448467966573814,34,39,ads_hol,1.3138840198516846
H,desorption,0.11671556532382965,-0.11671556532382965,-0.11448467966573814,36,66,ads_hol,1.314439058303833
H,desorption,0.11928300559520721,-0.11928300559520721,-0.11448467966573814,36,81,ads_hol,1.314512014389038
H,desorption,0.11503356695175171,-0.11503356695175171,-0.11448467966573814,37,44,ads_hol,1.3146979808807373
H,desorption,0.1177140325307846,-0.1177140325307846,-0.11448467966573814,37,65,ads_hol,1.3147811889648438
H,desorption,0.1146259754896164,-0.1146259754896164,-0.11448467966573814,37,86,ads_hol,1.3148651123046875
H,desorption,0.11736065149307251,-0.11736065149307251,-0.11448467966573814,40,65,ads_hol,1.3155629634857178
H,desorption,0.11740417033433914,-0.11740417033433914,-0.11448467966573814,42,13,ads_hol,1.3159661293029785
H,desorption,0.11463253945112228,-0.11463253945112228,-0.11448467966573814,44,23,ads_hol,1.3165171146392822
H,desorption,0.11533951014280319,-0.11533951014280319,-0.11448467966573814,46,36,ads_hol,1.3170630931854248
H,desorption,0.11824888736009598,-0.11824888736009598,-0.11448467966573814,46,55,ads_hol,1.317140817642212
H,desorption,0.1194337010383606,-0.1194337010383606,-0.11448467966573814,48,3,ads_hol,1.3175320625305176
H,desorption,0.11731262505054474,-0.11731262505054474,-0.11448467966573814,49,7,ads_hol,1.317816972732544
H,desorption,0.11652873456478119,-0.11652873456478119,-0.11448467966573814,49,75,ads_hol,1.3180160522460938
H,desorption,0.11873161047697067,-0.11873161047697067,-0.11448467966573814,49,84,ads_hol,1.318070888519287
H,desorption,0.11829700320959091,-0.11829700320959091,-0.11448467966573814,50,35,ads_hol,1.3182270526885986
H,desorption,0.11569616198539734,-0.11569616198539734,-0.11448467966573814,52,15,ads_hol,1.3186988830566406
H,desorption,0.11639180779457092,-0.11639180779457092,-0.11448467966573814,53,30,ads_hol,1.3190150260925293
H,desorption,0.11765693873167038,-0.11765693873167038,-0.11448467966573814,54,7,ads_hol,1.3192312717437744
H,desorption,0.11804025620222092,-0.11804025620222092,-0.11448467966573814,54,23,ads_hol,1.3192999362945557
H,desorption,0.11567042022943497,-0.11567042022943497,-0.11448467966573814,56,31,ads_hol,1.3198180198669434
H,desorption,0.11940012127161026,-0.11940012127161026,-0.11448467966573814,58,70,ads_hol,1.3204069137573242
H,desorption,0.11666402220726013,-0.11666402220726013,-0.11448467966573814,59,5,ads_hol,1.3205211162567139
H,desorption,0.11841574311256409,-0.11841574311256409,-0.11448467966573814,60,61,ads_hol,1.320925235748291
H,desorption,0.11908859014511108,-0.11908859014511108,-0.11448467966573814,63,72,ads_hol,1.321716070175171
H,desorption,0.11764457821846008,-0.11764457821846008,-0.11448467966573814,67,46,ads_hol,1.322641134262085
H,desorption,0.11673694849014282,-0.11673694849014282,-0.11448467966573814,75,19,ads_hol,1.3245549201965332
H,desorption,0.11712685972452164,-0.11712685972452164,-0.11448467966573814,77,4,ads_hol,1.325058937072754
H,desorption,0.11465585976839066,-0.11465585976839066,-0.11448467966573814,81,28,ads_hol,1.326099157333374
